x_acc,y_acc,z_acc
0.035,-0.887,0.711
0.035,-0.926,0.73
0.02,-0.961,0.734
-0.004,-0.98,0.746
-0.031,-0.988,0.754
-0.047,-1.0,0.773
-0.059,-1.02,0.785
-0.051,-1.039,0.797
-0.031,-1.066,0.797
-0.031,-1.109,0.754
-0.051,-1.137,0.688
-0.074,-1.113,0.645
-0.086,-1.051,0.637
-0.117,-0.957,0.664
-0.156,-0.84,0.711
-0.156,-0.719,0.781
-0.121,-0.594,0.863
-0.074,-0.512,0.93
-0.027,-0.484,0.969
-0.016,-0.523,0.977
-0.051,-0.59,0.949
-0.109,-0.648,0.922
-0.148,-0.668,0.891
-0.152,-0.676,0.855
-0.117,-0.688,0.82
-0.074,-0.695,0.785
-0.035,-0.688,0.762
-0.004,-0.656,0.738
0.004,-0.625,0.727
0.0,-0.605,0.719
-0.004,-0.594,0.719
0.004,-0.59,0.715
0.008,-0.578,0.715
0.004,-0.563,0.711
-0.016,-0.559,0.699
-0.051,-0.555,0.684
-0.074,-0.563,0.668
-0.086,-0.586,0.648
-0.078,-0.617,0.641
-0.055,-0.633,0.637
-0.039,-0.641,0.637
-0.035,-0.652,0.637
-0.043,-0.664,0.641
-0.035,-0.688,0.648
-0.02,-0.719,0.668
0.012,-0.75,0.68
0.016,-0.77,0.676
-0.004,-0.77,0.652
-0.039,-0.777,0.621
-0.055,-0.797,0.598
-0.055,-0.828,0.598
-0.043,-0.852,0.617
-0.027,-0.855,0.637
-0.023,-0.867,0.668
-0.023,-0.887,0.707
-0.023,-0.906,0.75
-0.012,-0.914,0.781
-0.004,-0.918,0.797
-0.008,-0.918,0.789
-0.031,-0.922,0.762
-0.051,-0.926,0.719
-0.07,-0.926,0.672
-0.094,-0.945,0.648
-0.137,-1.008,0.66
-0.168,-1.117,0.68
-0.137,-1.23,0.676
-0.074,-1.234,0.641
-0.023,-1.145,0.609
-0.012,-1.031,0.59
0.0,-0.914,0.605
0.023,-0.809,0.676
0.051,-0.715,0.785
0.055,-0.648,0.867
0.035,-0.617,0.914
0.035,-0.617,0.918
0.055,-0.637,0.895
0.063,-0.652,0.852
0.043,-0.66,0.816
0.016,-0.664,0.793
-0.039,-0.66,0.758
-0.078,-0.645,0.734
-0.074,-0.637,0.723
-0.043,-0.645,0.723
-0.023,-0.648,0.734
-0.02,-0.641,0.75
-0.031,-0.629,0.77
-0.035,-0.617,0.785
-0.02,-0.602,0.793
0.0,-0.586,0.797
0.023,-0.566,0.789
0.031,-0.559,0.762
0.031,-0.559,0.73
0.016,-0.57,0.691
-0.016,-0.582,0.668
-0.051,-0.582,0.648
-0.086,-0.586,0.629
-0.098,-0.586,0.621
-0.082,-0.594,0.617
-0.066,-0.613,0.617
-0.051,-0.629,0.613
-0.043,-0.645,0.621
-0.031,-0.668,0.629
-0.027,-0.68,0.633
-0.027,-0.699,0.645
-0.023,-0.734,0.664
-0.016,-0.766,0.676
-0.008,-0.793,0.68
-0.004,-0.82,0.695
-0.02,-0.844,0.723
-0.012,-0.844,0.77
0.008,-0.844,0.813
0.016,-0.848,0.848
0.004,-0.867,0.871
-0.008,-0.891,0.879
-0.008,-0.91,0.855
0.02,-0.945,0.793
0.039,-0.988,0.742
0.047,-1.082,0.711
0.016,-1.199,0.684
-0.094,-1.254,0.684
-0.207,-1.203,0.695
-0.281,-1.086,0.719
-0.289,-0.922,0.773
-0.234,-0.734,0.852
-0.145,-0.578,0.93
-0.039,-0.48,0.969
0.016,-0.48,0.965
0.012,-0.543,0.938
-0.016,-0.609,0.906
-0.031,-0.641,0.879
-0.016,-0.629,0.836
0.0,-0.602,0.793
0.0,-0.582,0.762
-0.008,-0.602,0.742
0.0,-0.625,0.727
0.027,-0.621,0.727
0.051,-0.59,0.738
0.063,-0.559,0.754
0.066,-0.531,0.777
0.07,-0.516,0.805
0.066,-0.504,0.824
0.051,-0.512,0.828
0.023,-0.531,0.816
0.004,-0.563,0.797
-0.023,-0.59,0.766
-0.043,-0.613,0.73
-0.059,-0.629,0.695
-0.066,-0.633,0.668
-0.078,-0.641,0.648
-0.094,-0.637,0.629
-0.109,-0.633,0.617
-0.109,-0.645,0.617
-0.09,-0.652,0.625
-0.059,-0.652,0.652
-0.02,-0.676,0.684
0.023,-0.707,0.707
0.047,-0.734,0.707
0.047,-0.77,0.711
0.016,-0.797,0.707
-0.039,-0.832,0.703
-0.082,-0.875,0.711
-0.113,-0.902,0.719
-0.121,-0.922,0.727
-0.109,-0.938,0.738
-0.098,-0.949,0.738
-0.078,-0.957,0.734
-0.082,-0.957,0.719
-0.082,-0.934,0.691
-0.09,-0.902,0.652
-0.117,-0.887,0.621
-0.152,-0.883,0.594
-0.176,-0.883,0.586
-0.191,-0.949,0.617
-0.18,-1.105,0.633
-0.125,-1.207,0.59
-0.051,-1.18,0.539
-0.008,-1.109,0.52
0.012,-1.047,0.52
0.012,-1.004,0.547
-0.012,-0.949,0.605
-0.051,-0.879,0.691
-0.07,-0.793,0.77
-0.078,-0.711,0.84
-0.051,-0.66,0.871
-0.004,-0.664,0.863
0.047,-0.711,0.836
0.07,-0.766,0.801
0.066,-0.777,0.746
0.012,-0.742,0.707
-0.043,-0.699,0.676
-0.074,-0.672,0.648
-0.094,-0.668,0.633
-0.098,-0.676,0.637
-0.074,-0.656,0.648
-0.055,-0.629,0.668
-0.039,-0.609,0.688
-0.027,-0.613,0.695
-0.031,-0.629,0.703
-0.035,-0.637,0.707
-0.035,-0.652,0.707
-0.031,-0.676,0.688
-0.039,-0.684,0.668
-0.051,-0.684,0.656
-0.059,-0.688,0.648
-0.066,-0.695,0.641
-0.066,-0.699,0.645
-0.059,-0.699,0.645
-0.051,-0.703,0.645
-0.043,-0.707,0.633
-0.047,-0.707,0.613
-0.063,-0.703,0.594
-0.086,-0.723,0.586
-0.094,-0.75,0.574
-0.094,-0.77,0.566
-0.07,-0.789,0.574
-0.027,-0.805,0.605
0.008,-0.82,0.629
0.035,-0.832,0.645
0.051,-0.859,0.656
0.039,-0.891,0.652
-0.008,-0.914,0.66
-0.07,-0.934,0.664
-0.109,-0.953,0.656
-0.117,-0.973,0.652
-0.102,-0.992,0.652
-0.078,-1.0,0.648
-0.055,-1.012,0.648
-0.031,-1.07,0.645
-0.047,-1.176,0.613
-0.117,-1.219,0.582
-0.227,-1.16,0.602
-0.324,-1.039,0.656
-0.367,-0.895,0.73
-0.309,-0.758,0.832
-0.184,-0.645,0.918
-0.039,-0.59,0.953
0.027,-0.617,0.949
0.012,-0.695,0.914
-0.047,-0.77,0.879
-0.09,-0.813,0.828
-0.09,-0.801,0.781
-0.063,-0.777,0.746
-0.035,-0.766,0.707
-0.031,-0.754,0.676
-0.035,-0.738,0.66
-0.039,-0.715,0.641
-0.047,-0.688,0.625
-0.047,-0.656,0.637
-0.043,-0.645,0.66
-0.039,-0.637,0.684
-0.043,-0.625,0.703
-0.043,-0.605,0.707
-0.043,-0.586,0.691
-0.039,-0.57,0.668
-0.027,-0.563,0.664
-0.008,-0.57,0.656
-0.008,-0.578,0.648
-0.012,-0.594,0.637
-0.016,-0.621,0.637
-0.027,-0.66,0.633
-0.066,-0.703,0.625
-0.098,-0.727,0.629
-0.105,-0.734,0.637
-0.086,-0.738,0.648
-0.066,-0.75,0.66
-0.043,-0.754,0.672
-0.039,-0.754,0.68
-0.043,-0.77,0.688
-0.043,-0.801,0.703
-0.035,-0.824,0.707
-0.043,-0.832,0.715
-0.059,-0.855,0.738
-0.082,-0.887,0.758
-0.109,-0.902,0.773
-0.137,-0.898,0.785
-0.156,-0.895,0.785
-0.164,-0.898,0.77
-0.172,-0.895,0.727
-0.18,-0.891,0.688
-0.195,-0.887,0.664
-0.207,-0.883,0.641
-0.219,-0.898,0.629
-0.215,-0.965,0.633
-0.176,-1.094,0.629
-0.105,-1.16,0.609
-0.035,-1.098,0.59
0.0,-1.004,0.563
0.004,-0.93,0.563
-0.016,-0.855,0.602
-0.035,-0.785,0.676
-0.039,-0.719,0.762
-0.043,-0.688,0.848
-0.031,-0.707,0.902
0.016,-0.754,0.934
0.074,-0.773,0.926
0.109,-0.754,0.902
0.105,-0.727,0.879
0.078,-0.75,0.844
0.047,-0.773,0.789
0.023,-0.766,0.727
0.008,-0.742,0.672
-0.016,-0.723,0.621
-0.039,-0.711,0.59
-0.059,-0.703,0.586
-0.074,-0.695,0.609
-0.082,-0.668,0.629
-0.082,-0.648,0.656
-0.07,-0.617,0.672
-0.063,-0.605,0.676
-0.059,-0.613,0.68
-0.059,-0.625,0.668
-0.055,-0.629,0.656
-0.051,-0.637,0.633
-0.059,-0.645,0.621
-0.066,-0.652,0.613
-0.063,-0.664,0.617
-0.074,-0.668,0.621
-0.086,-0.672,0.625
-0.09,-0.688,0.617
-0.082,-0.707,0.617
-0.066,-0.727,0.609
-0.063,-0.75,0.609
-0.07,-0.781,0.594
-0.094,-0.813,0.586
-0.102,-0.836,0.59
-0.098,-0.84,0.605
-0.078,-0.84,0.625
-0.07,-0.859,0.645
-0.07,-0.887,0.672
-0.078,-0.91,0.707
-0.094,-0.934,0.738
-0.094,-0.945,0.781
-0.082,-0.949,0.805
-0.051,-0.941,0.816
-0.016,-0.941,0.82
0.008,-0.953,0.801
0.012,-0.977,0.766
0.004,-1.031,0.719
-0.016,-1.098,0.672
